date,year,month,day,label,vintage,style,country,price,quantity,rate
2021-06-27,2021,6,27,Wine P,1986,Sparkling,USA,105.57,8,92
2021-11-25,2021,11,25,Wine W,2012,Sweet,France,143.78,10,91
2021-08-09,2021,8,9,Wine R,2004,Sparkling,Brazil,69.77,4,98
2021-12-23,2021,12,23,Wine X,2016,Sweet,Argentina,127.75,15,86
2021-10-12,2021,10,12,Wine W,2018,Sweet,Portugal,86.03,13,91
2021-05-18,2021,5,18,Wine U,1991,Rose,Chile,77.93,2,93
2021-08-30,2021,8,30,Wine I,1994,Red,Uruguay,196.71,2,84
2021-12-12,2021,12,12,Wine S,1996,Rose,Germany,720.96,13,92
2021-09-28,2021,9,28,Wine W,1985,Sweet,Spain,89.74,7,89
2021-11-14,2021,11,14,Wine S,2002,Rose,Spain,224.82,15,94
2021-07-17,2021,7,17,Wine Y,1984,Orange,Italy,262.21,6,92
2021-11-06,2021,11,6,Wine T,2017,Rose,Argentina,192.2,7,97
2021-05-17,2021,5,17,Wine M,2010,White,USA,640.41,1,86
2021-11-19,2021,11,19,Wine V,2004,Sweet,Chile,196.87,11,83
2021-02-04,2021,2,4,Wine E,2000,Red,Argentina,62.39,15,81
2021-09-24,2021,9,24,Wine T,1991,Rose,USA,171.26,10,80
2021-01-31,2021,1,31,Wine B,1995,Red,Italy,96.77,14,95
2021-04-13,2021,4,13,Wine O,2016,White,Brazil,223.38,14,99
2021-05-22,2021,5,22,Wine Q,1996,Sparkling,Brazil,345.95,13,94
2021-11-07,2021,11,7,Wine Y,2005,Orange,France,201.55,2,84
2021-04-02,2021,4,2,Wine Q,1991,Sparkling,Spain,83.2,8,83
2021-08-14,2021,8,14,Wine W,1996,Sweet,Brazil,132.77,13,97
2021-08-31,2021,8,31,Wine X,2013,Sweet,Uruguay,52.84,7,77
2021-04-14,2021,4,14,Wine Y,2001,Orange,USA,504.49,4,90
2021-12-31,2021,12,31,Wine N,2014,White,Italy,251.88,8,91
2021-11-10,2021,11,10,Wine E,2001,Red,Chile,275.73,15,76
2021-01-15,2021,1,15,Wine P,1982,Sparkling,Italy,493.88,10,97
2021-10-16,2021,10,16,Wine Z,1995,Orange,Uruguay,275.0,11,100
2021-05-12,2021,5,12,Wine U,2014,Rose,France,199.37,1,97
2021-09-25,2021,9,25,Wine Y,2016,Orange,Spain,207.55,3,97
2021-01-15,2021,1,15,Wine O,2004,White,Argentina,180.65,1,83
2021-06-13,2021,6,13,Wine A,1999,Red,Portugal,172.58,12,82
2021-12-10,2021,12,10,Wine Y,1987,Orange,Uruguay,123.74,4,79
2021-09-27,2021,9,27,Wine H,1997,Red,Germany,204.63,11,88
2021-08-27,2021,8,27,Wine S,1991,Rose,Argentina,422.38,6,92
2021-04-27,2021,4,27,Wine P,2002,Sparkling,France,244.24,5,92
2021-12-09,2021,12,9,Wine Y,1994,Orange,Spain,206.85,10,99
2021-09-14,2021,9,14,Wine V,1997,Sweet,Spain,100.04,11,94
2021-12-08,2021,12,8,Wine L,2004,White,USA,68.44,15,80
2021-05-29,2021,5,29,Wine L,1988,White,USA,378.32,1,90
2021-04-18,2021,4,18,Wine U,2011,Rose,Argentina,118.07,9,89
2021-01-19,2021,1,19,Wine L,1998,White,Italy,406.89,1,85
2021-08-11,2021,8,11,Wine Y,1991,Orange,Uruguay,85.58,4,98
2021-09-29,2021,9,29,Wine J,2005,Red,Brazil,326.72,9,85
2021-03-29,2021,3,29,Wine X,1992,Sweet,USA,270.57,12,84
2021-11-13,2021,11,13,Wine S,2017,Rose,Portugal,54.4,9,86
2021-10-28,2021,10,28,Wine U,2005,Rose,Portugal,118.83,6,84
2021-02-08,2021,2,8,Wine S,2004,Rose,USA,349.9,2,98
2021-06-08,2021,6,8,Wine Z,1993,Orange,Italy,464.07,12,88
2021-02-14,2021,2,14,Wine R,2021,Sparkling,USA,149.65,13,87
2021-08-04,2021,8,4,Wine S,2005,Rose,Spain,202.47,11,96
2021-01-08,2021,1,8,Wine T,2006,Rose,Italy,223.5,7,88
2021-06-01,2021,6,1,Wine Y,2000,Orange,Argentina,195.09,6,94
2021-08-28,2021,8,28,Wine W,2020,Sweet,Italy,302.53,6,75
2021-11-27,2021,11,27,Wine D,2010,Red,Chile,232.53,14,92
2021-12-01,2021,12,1,Wine Y,2016,Orange,Argentina,57.09,15,79
2021-07-23,2021,7,23,Wine V,2019,Sweet,France,120.85,15,86
2021-05-18,2021,5,18,Wine U,1987,Rose,Portugal,63.78,1,96
2021-11-04,2021,11,4,Wine L,1986,White,USA,198.56,7,78
2021-12-11,2021,12,11,Wine W,1996,Sweet,Spain,96.01,14,83
2021-10-26,2021,10,26,Wine R,1998,Sparkling,Germany,304.51,1,96
2021-07-22,2021,7,22,Wine U,2014,Rose,Chile,291.01,9,95
2021-05-20,2021,5,20,Wine R,1986,Sparkling,Brazil,171.35,1,99
2021-12-30,2021,12,30,Wine Y,2018,Orange,Argentina,149.23,4,95
2021-07-21,2021,7,21,Wine Y,1989,Orange,Portugal,340.24,12,75
2021-01-05,2021,1,5,Wine K,2006,White,Portugal,242.76,9,95
2021-09-08,2021,9,8,Wine Y,2013,Orange,Chile,357.82,1,76
2021-01-12,2021,1,12,Wine B,2006,Red,Brazil,132.31,9,88
2021-05-10,2021,5,10,Wine V,2002,Sweet,Spain,220.6,4,88
2021-11-15,2021,11,15,Wine G,1990,Red,France,477.97,1,86
2021-04-03,2021,4,3,Wine I,1999,Red,Brazil,125.77,15,100
2021-01-14,2021,1,14,Wine H,2009,Red,Brazil,119.14,5,81
2021-09-25,2021,9,25,Wine X,1988,Sweet,France,325.51,4,84
2021-06-25,2021,6,25,Wine U,2016,Rose,Brazil,112.41,12,84
2021-10-13,2021,10,13,Wine Z,2019,Orange,Germany,77.36,12,80
2021-10-21,2021,10,21,Wine V,1999,Sweet,Uruguay,190.39,9,84
2021-03-19,2021,3,19,Wine Y,1984,Orange,Brazil,65.05,12,99
2021-01-05,2021,1,5,Wine O,2021,White,Portugal,86.71,4,91
2021-01-22,2021,1,22,Wine R,2018,Sparkling,Uruguay,342.38,9,96
2021-10-01,2021,10,1,Wine Q,2010,Sparkling,France,291.31,12,78
2021-05-20,2021,5,20,Wine X,1997,Sweet,Uruguay,63.87,8,85
2021-04-27,2021,4,27,Wine U,1984,Rose,Italy,296.32,10,87
2021-05-26,2021,5,26,Wine Q,1988,Sparkling,Spain,113.9,8,78
2021-09-02,2021,9,2,Wine P,2011,Sparkling,Brazil,220.32,5,91
2021-10-30,2021,10,30,Wine P,2020,Sparkling,Uruguay,140.83,9,77
2021-09-03,2021,9,3,Wine L,1991,White,Portugal,116.7,3,85
2021-05-07,2021,5,7,Wine D,1989,Red,Spain,123.11,3,85
2021-12-13,2021,12,13,Wine C,1999,Red,Brazil,495.62,12,95
2021-12-24,2021,12,24,Wine S,2007,Rose,USA,206.97,14,86
2021-08-14,2021,8,14,Wine J,2018,Red,Argentina,78.16,15,94
2021-08-17,2021,8,17,Wine M,2014,White,Spain,148.49,15,95
2021-02-17,2021,2,17,Wine T,2018,Rose,Germany,80.1,4,78
2021-12-09,2021,12,9,Wine V,2012,Sweet,France,77.24,11,84
2021-05-22,2021,5,22,Wine T,2010,Rose,Germany,105.47,6,79
2021-12-23,2021,12,23,Wine T,1990,Rose,Portugal,221.85,5,78
2021-10-04,2021,10,4,Wine S,2007,Rose,France,65.92,12,79
2021-10-09,2021,10,9,Wine C,1998,Red,USA,282.63,1,95
2021-09-09,2021,9,9,Wine N,1999,White,Argentina,444.29,6,95
2021-11-13,2021,11,13,Wine Y,2000,Orange,Portugal,146.68,7,85
2021-09-07,2021,9,7,Wine X,2015,Sweet,USA,87.26,10,77
2021-03-16,2021,3,16,Wine P,2001,Sparkling,Portugal,113.72,9,98
2021-10-07,2021,10,7,Wine Z,1997,Orange,Argentina,298.95,2,83
2021-11-20,2021,11,20,Wine M,2021,White,Brazil,126.38,7,93
2021-12-04,2021,12,4,Wine T,1992,Rose,Germany,304.43,2,95
2021-04-28,2021,4,28,Wine K,1985,White,Brazil,59.45,7,97
2021-07-30,2021,7,30,Wine Z,1988,Orange,Italy,88.64,10,97
2021-11-25,2021,11,25,Wine P,2007,Sparkling,Spain,131.25,7,86
2021-09-20,2021,9,20,Wine K,2010,White,Chile,108.99,7,84
2021-12-15,2021,12,15,Wine N,2018,White,Germany,217.94,6,92
2021-09-28,2021,9,28,Wine Y,1983,Orange,Argentina,138.36,7,86
2021-04-08,2021,4,8,Wine R,1987,Sparkling,USA,67.95,12,98
2021-07-24,2021,7,24,Wine V,2006,Sweet,Spain,96.03,3,93
2021-02-01,2021,2,1,Wine L,1993,White,Argentina,272.76,2,86
2021-09-25,2021,9,25,Wine M,2021,White,Argentina,52.54,7,75
2021-02-05,2021,2,5,Wine M,2011,White,Chile,400.15,4,76
2021-12-06,2021,12,6,Wine X,1992,Sweet,Portugal,191.82,1,86
2021-06-13,2021,6,13,Wine X,2014,Sweet,Germany,315.41,3,88
2021-09-28,2021,9,28,Wine O,1996,White,Portugal,54.99,13,81
2021-01-30,2021,1,30,Wine R,1984,Sparkling,Uruguay,299.98,7,100
2021-09-30,2021,9,30,Wine Q,1982,Sparkling,Chile,952.26,3,87
2021-11-01,2021,11,1,Wine Z,1985,Orange,Chile,281.97,10,99
2021-05-16,2021,5,16,Wine Y,1983,Orange,Italy,87.48,15,99
2021-02-03,2021,2,3,Wine W,2007,Sweet,Italy,197.85,2,96
2021-10-20,2021,10,20,Wine N,2012,White,Italy,199.35,4,86
2021-09-09,2021,9,9,Wine M,2004,White,Uruguay,191.61,11,83
2021-02-11,2021,2,11,Wine W,2017,Sweet,Chile,110.39,3,91
2021-10-05,2021,10,5,Wine Y,1995,Orange,Brazil,255.53,9,86
2021-11-08,2021,11,8,Wine X,2005,Sweet,Spain,167.95,15,100
2021-05-23,2021,5,23,Wine U,2021,Rose,USA,384.85,9,86
2021-04-12,2021,4,12,Wine X,2001,Sweet,Spain,154.76,1,86
2021-09-27,2021,9,27,Wine L,1988,White,Argentina,372.3,4,82
2021-05-23,2021,5,23,Wine N,1982,White,Portugal,60.96,9,79
2021-11-06,2021,11,6,Wine S,2009,Rose,Brazil,81.64,5,97
2021-11-25,2021,11,25,Wine V,2006,Sweet,France,115.41,10,90
2021-11-13,2021,11,13,Wine L,2021,White,Argentina,340.58,4,93
2021-05-27,2021,5,27,Wine X,1995,Sweet,Uruguay,506.02,14,86
2021-03-11,2021,3,11,Wine K,1985,White,Uruguay,229.91,14,95
2021-10-27,2021,10,27,Wine M,1994,White,Uruguay,322.61,5,99
2021-09-25,2021,9,25,Wine L,2009,White,Germany,104.94,11,83
2021-03-17,2021,3,17,Wine Z,1996,Orange,Uruguay,140.35,4,87
2021-10-16,2021,10,16,Wine T,1996,Rose,USA,250.08,6,89
2021-05-28,2021,5,28,Wine O,1983,White,France,507.85,6,86
2021-01-12,2021,1,12,Wine K,1991,White,Argentina,143.86,8,85
2021-07-31,2021,7,31,Wine R,1993,Sparkling,USA,246.25,8,77
2021-09-10,2021,9,10,Wine G,1999,Red,Chile,264.25,15,99
2021-12-06,2021,12,6,Wine Z,2015,Orange,Brazil,292.11,12,99
2021-04-18,2021,4,18,Wine W,2011,Sweet,Portugal,67.63,13,86
2021-07-23,2021,7,23,Wine V,1993,Sweet,USA,270.56,7,95
2021-08-18,2021,8,18,Wine Y,2017,Orange,Brazil,192.47,7,89
2021-09-01,2021,9,1,Wine R,2012,Sparkling,Brazil,248.98,7,87
2021-04-03,2021,4,3,Wine D,1990,Red,Uruguay,383.96,13,76
2021-12-16,2021,12,16,Wine S,1988,Rose,USA,211.23,7,98
2021-06-16,2021,6,16,Wine P,1987,Sparkling,Portugal,411.33,3,92
2021-07-06,2021,7,6,Wine M,1993,White,Chile,131.92,7,81
2021-10-06,2021,10,6,Wine O,1998,White,Germany,276.62,7,98
2021-11-17,2021,11,17,Wine P,2008,Sparkling,USA,84.93,11,88
2021-05-10,2021,5,10,Wine O,2006,White,France,412.7,15,92
2021-03-17,2021,3,17,Wine T,1983,Rose,Brazil,137.73,8,89
2021-06-06,2021,6,6,Wine S,2005,Rose,France,86.07,15,93
2021-03-08,2021,3,8,Wine P,2006,Sparkling,France,391.97,4,88
2021-10-01,2021,10,1,Wine Z,1995,Orange,Uruguay,260.27,3,99
2021-06-04,2021,6,4,Wine Y,2009,Orange,Italy,65.65,9,90
2021-12-17,2021,12,17,Wine P,1982,Sparkling,Brazil,246.74,5,87
2021-02-06,2021,2,6,Wine Z,1995,Orange,Spain,83.21,6,93
2021-08-27,2021,8,27,Wine G,1997,Red,Brazil,500.0,12,85
2021-02-22,2021,2,22,Wine O,2020,White,Uruguay,282.07,3,90
2021-08-24,2021,8,24,Wine F,1991,Red,Italy,262.86,8,81
2021-08-29,2021,8,29,Wine J,1996,Red,Spain,85.95,13,100
2021-07-15,2021,7,15,Wine T,2003,Rose,France,226.03,9,83
2021-01-22,2021,1,22,Wine L,1990,White,Italy,565.14,11,98
2021-11-07,2021,11,7,Wine U,2020,Rose,Spain,70.1,11,81
2021-05-15,2021,5,15,Wine E,2007,Red,Chile,100.65,12,99
2021-01-09,2021,1,9,Wine Z,1988,Orange,Brazil,132.24,9,95
2021-07-20,2021,7,20,Wine J,1982,Red,France,66.8,6,79
2021-09-21,2021,9,21,Wine Y,2011,Orange,USA,154.78,15,80
2021-02-21,2021,2,21,Wine Q,1983,Sparkling,USA,208.7,10,94
2021-10-15,2021,10,15,Wine R,1988,Sparkling,France,92.37,10,81
2021-02-03,2021,2,3,Wine Y,1996,Orange,Uruguay,124.24,5,99
2021-02-27,2021,2,27,Wine V,1986,Sweet,USA,303.76,12,80
2021-09-29,2021,9,29,Wine S,2005,Rose,Portugal,85.07,6,91
2021-02-20,2021,2,20,Wine M,2014,White,Argentina,106.2,7,97
2021-04-04,2021,4,4,Wine K,2012,White,Spain,175.56,5,76
2021-03-16,2021,3,16,Wine Y,2018,Orange,Spain,176.13,4,88
2021-03-03,2021,3,3,Wine N,2010,White,Germany,387.85,9,96
2021-07-22,2021,7,22,Wine A,1995,Red,Argentina,485.26,11,85
2021-12-12,2021,12,12,Wine M,2007,White,Uruguay,326.17,2,77
2021-01-07,2021,1,7,Wine J,2013,Red,Brazil,90.37,3,87
2021-04-16,2021,4,16,Wine S,1997,Rose,Portugal,206.35,14,82
2021-06-19,2021,6,19,Wine Y,2002,Orange,USA,177.86,15,75
2021-08-19,2021,8,19,Wine Y,2007,Orange,USA,65.22,3,80
2021-04-05,2021,4,5,Wine U,1997,Rose,Chile,96.8,5,96
2021-12-10,2021,12,10,Wine X,2015,Sweet,Italy,274.07,10,84
2021-09-13,2021,9,13,Wine Y,2018,Orange,Germany,77.04,1,90
2021-02-01,2021,2,1,Wine E,2003,Red,Italy,241.19,4,81
2021-03-17,2021,3,17,Wine Y,2000,Orange,USA,151.92,9,85
2021-04-12,2021,4,12,Wine Q,2007,Sparkling,Portugal,317.86,2,84
2021-09-03,2021,9,3,Wine S,1984,Rose,Portugal,446.54,1,75
2021-01-19,2021,1,19,Wine Z,2008,Orange,Portugal,82.92,10,76
2021-07-19,2021,7,19,Wine G,1999,Red,Argentina,300.08,11,82
2021-04-05,2021,4,5,Wine O,1983,White,Portugal,156.87,5,95
2021-01-04,2021,1,4,Wine D,2010,Red,Chile,293.96,15,76
2021-02-26,2021,2,26,Wine W,2001,Sweet,Chile,497.76,12,100
2021-01-03,2021,1,3,Wine D,2015,Red,Portugal,227.47,9,94
2021-03-21,2021,3,21,Wine W,2004,Sweet,Brazil,170.13,5,88
2021-07-30,2021,7,30,Wine Q,2002,Sparkling,Portugal,365.94,3,90
2021-03-25,2021,3,25,Wine Y,2019,Orange,Chile,216.24,6,87
2021-02-18,2021,2,18,Wine V,2012,Sweet,Argentina,87.4,7,77
2021-02-25,2021,2,25,Wine I,2013,Red,Germany,112.88,5,75
2021-05-27,2021,5,27,Wine V,2010,Sweet,Brazil,198.75,5,77
2021-08-29,2021,8,29,Wine L,2015,White,Argentina,106.64,6,75
2021-06-13,2021,6,13,Wine G,2012,Red,Argentina,165.78,14,75
2021-12-30,2021,12,30,Wine O,2012,White,USA,217.95,10,83
2021-12-17,2021,12,17,Wine J,2010,Red,USA,164.68,12,96
2021-01-22,2021,1,22,Wine I,2007,Red,Uruguay,70.33,13,78
2021-03-12,2021,3,12,Wine S,2011,Rose,Brazil,200.92,5,83
2021-10-16,2021,10,16,Wine Z,2000,Orange,Spain,123.95,1,90
2021-12-26,2021,12,26,Wine Z,1986,Orange,France,83.81,5,79
2021-04-13,2021,4,13,Wine I,2007,Red,Chile,99.7,7,97
2021-09-23,2021,9,23,Wine X,1984,Sweet,Argentina,320.71,8,79
2021-12-13,2021,12,13,Wine P,2004,Sparkling,Chile,210.53,5,87
2021-09-28,2021,9,28,Wine S,2016,Rose,Brazil,298.4,12,83
2021-01-06,2021,1,6,Wine M,1982,White,Uruguay,178.5,11,85
2021-12-25,2021,12,25,Wine U,2009,Rose,Germany,86.64,4,95
2021-02-16,2021,2,16,Wine V,1983,Sweet,Chile,298.59,9,76
2021-11-28,2021,11,28,Wine P,2015,Sparkling,Spain,363.94,11,88
2021-01-18,2021,1,18,Wine T,2001,Rose,Portugal,62.21,7,96
2021-09-10,2021,9,10,Wine X,1991,Sweet,Portugal,165.12,13,95
2021-03-20,2021,3,20,Wine U,2020,Rose,Brazil,348.33,8,82
2021-04-17,2021,4,17,Wine I,2013,Red,Argentina,89.56,8,99
2021-03-25,2021,3,25,Wine W,2007,Sweet,Uruguay,374.16,10,100
2021-07-25,2021,7,25,Wine R,2013,Sparkling,Germany,249.85,11,93
2021-04-10,2021,4,10,Wine X,1994,Sweet,Germany,295.06,6,83
2021-06-28,2021,6,28,Wine D,1999,Red,Portugal,263.73,7,80
2021-05-02,2021,5,2,Wine O,2003,White,USA,143.54,14,78
2021-11-26,2021,11,26,Wine B,1990,Red,Italy,452.57,7,80
2021-06-17,2021,6,17,Wine P,1986,Sparkling,Argentina,228.14,4,91
2021-02-03,2021,2,3,Wine X,1993,Sweet,Portugal,249.32,13,77
2021-06-12,2021,6,12,Wine S,2006,Rose,Brazil,290.5,8,79
2021-07-15,2021,7,15,Wine X,2019,Sweet,Spain,308.28,12,100
2021-12-03,2021,12,3,Wine S,1996,Rose,Spain,141.28,3,96
2021-11-07,2021,11,7,Wine Y,2008,Orange,Chile,631.26,2,89
2021-04-01,2021,4,1,Wine Q,2005,Sparkling,Portugal,277.07,1,99
2021-03-14,2021,3,14,Wine K,2017,White,Chile,63.47,7,100
2021-06-21,2021,6,21,Wine V,1993,Sweet,Spain,117.16,11,87
2021-09-27,2021,9,27,Wine A,1995,Red,Italy,268.16,12,85
2021-07-03,2021,7,3,Wine N,2016,White,Brazil,259.08,7,85
2021-03-02,2021,3,2,Wine Z,2020,Orange,Germany,172.48,4,97
2021-06-30,2021,6,30,Wine W,2017,Sweet,Argentina,77.07,13,89
2021-03-03,2021,3,3,Wine D,2007,Red,Italy,208.09,2,98
2021-05-21,2021,5,21,Wine M,2002,White,USA,401.27,9,90
2021-07-26,2021,7,26,Wine C,1996,Red,Uruguay,68.81,14,89
2021-11-30,2021,11,30,Wine M,2007,White,Uruguay,164.97,14,97
2021-09-16,2021,9,16,Wine N,2017,White,Argentina,288.44,15,96
2021-01-04,2021,1,4,Wine H,1993,Red,USA,176.47,10,77
2021-10-30,2021,10,30,Wine X,2017,Sweet,Brazil,477.46,10,95
2021-06-12,2021,6,12,Wine Y,2019,Orange,Uruguay,155.78,1,83
2021-06-18,2021,6,18,Wine V,2003,Sweet,Brazil,288.41,6,82
2021-12-24,2021,12,24,Wine Q,2000,Sparkling,Chile,132.09,8,87
2021-04-14,2021,4,14,Wine R,2014,Sparkling,Spain,386.72,14,95
2021-05-27,2021,5,27,Wine J,1995,Red,Chile,242.4,13,83
2021-10-15,2021,10,15,Wine T,1993,Rose,Italy,88.62,4,80
2021-03-13,2021,3,13,Wine N,1992,White,Argentina,307.5,4,94
2021-06-21,2021,6,21,Wine L,1990,White,Italy,112.65,3,78
2021-07-16,2021,7,16,Wine B,2004,Red,Brazil,350.56,7,88
2021-02-24,2021,2,24,Wine O,1991,White,Italy,155.35,15,76
2021-10-10,2021,10,10,Wine Z,2001,Orange,Uruguay,509.92,9,75
2021-04-03,2021,4,3,Wine T,1998,Rose,Italy,411.65,4,96
2021-08-11,2021,8,11,Wine S,2013,Rose,France,115.87,14,85
2021-10-28,2021,10,28,Wine Y,2000,Orange,France,154.72,9,86
2021-12-18,2021,12,18,Wine G,2006,Red,Germany,400.45,3,90
2021-09-24,2021,9,24,Wine X,2015,Sweet,Germany,139.5,8,100
2021-04-04,2021,4,4,Wine X,1993,Sweet,France,230.66,14,87
2021-02-05,2021,2,5,Wine R,1985,Sparkling,USA,253.82,9,85
2021-10-26,2021,10,26,Wine T,2004,Rose,France,101.6,11,85
2021-08-02,2021,8,2,Wine P,1995,Sparkling,Germany,238.99,15,97
2021-04-13,2021,4,13,Wine R,1989,Sparkling,Portugal,118.02,14,82
2021-03-20,2021,3,20,Wine W,1988,Sweet,Spain,219.33,10,86
2021-03-30,2021,3,30,Wine Z,1990,Orange,Brazil,135.68,1,91
2021-08-21,2021,8,21,Wine X,1998,Sweet,France,264.66,12,100
2021-01-12,2021,1,12,Wine P,1984,Sparkling,Uruguay,468.08,3,91
2021-09-30,2021,9,30,Wine S,1987,Rose,Brazil,251.3,14,91
2021-09-06,2021,9,6,Wine J,1987,Red,Germany,353.95,5,90
2021-10-18,2021,10,18,Wine Z,2001,Orange,Argentina,219.2,2,96
2021-05-28,2021,5,28,Wine N,2003,White,Portugal,67.83,5,76
2021-02-04,2021,2,4,Wine N,1999,White,Argentina,354.96,1,88
2021-06-09,2021,6,9,Wine L,1996,White,Chile,142.42,8,94
2021-06-21,2021,6,21,Wine K,1995,White,Spain,238.78,3,76
2021-08-31,2021,8,31,Wine R,2016,Sparkling,Germany,67.2,8,76
2021-12-28,2021,12,28,Wine S,2013,Rose,Argentina,295.92,13,87
2021-03-02,2021,3,2,Wine K,2014,White,Germany,382.19,10,80
2021-02-01,2021,2,1,Wine T,2004,Rose,USA,450.51,1,93
2021-09-26,2021,9,26,Wine Q,1990,Sparkling,Chile,157.91,14,78
2021-02-25,2021,2,25,Wine V,2011,Sweet,Chile,130.0,3,100
2021-03-11,2021,3,11,Wine S,2007,Rose,Chile,100.11,13,98
2021-06-03,2021,6,3,Wine W,2008,Sweet,Brazil,431.97,14,83
2021-09-26,2021,9,26,Wine G,1983,Red,Italy,121.38,6,85
2021-03-13,2021,3,13,Wine S,1982,Rose,Argentina,60.1,10,95
2021-02-21,2021,2,21,Wine X,1992,Sweet,Spain,91.4,3,78
2021-01-17,2021,1,17,Wine N,2018,White,Argentina,99.74,7,84
2021-02-22,2021,2,22,Wine S,1984,Rose,Italy,65.32,7,81
2021-07-04,2021,7,4,Wine L,1990,White,Chile,126.04,10,94
2021-12-05,2021,12,5,Wine Z,2004,Orange,Chile,300.74,7,100
2021-03-02,2021,3,2,Wine J,2018,Red,France,501.89,2,84
2021-07-20,2021,7,20,Wine K,1987,White,Brazil,369.14,12,87
2021-08-21,2021,8,21,Wine V,1999,Sweet,Chile,97.99,8,87
2021-03-04,2021,3,4,Wine J,1998,Red,Germany,150.69,15,91
2021-05-04,2021,5,4,Wine T,2000,Rose,France,198.91,12,78
2021-08-29,2021,8,29,Wine P,2000,Sparkling,USA,225.54,2,97
2021-07-28,2021,7,28,Wine M,2019,White,Portugal,415.83,7,82
2021-03-05,2021,3,5,Wine R,2020,Sparkling,Uruguay,158.69,13,96
2021-02-05,2021,2,5,Wine F,2011,Red,Brazil,80.26,11,99
2021-02-08,2021,2,8,Wine Y,1997,Orange,Chile,105.73,11,99
2021-04-10,2021,4,10,Wine N,1987,White,France,472.36,9,98
2021-05-18,2021,5,18,Wine T,2000,Rose,USA,475.39,10,100
2021-02-27,2021,2,27,Wine Y,2002,Orange,USA,209.99,10,76
2021-03-22,2021,3,22,Wine W,2019,Sweet,Germany,369.38,12,96
2021-02-25,2021,2,25,Wine S,2019,Rose,Brazil,449.41,12,80
2021-04-27,2021,4,27,Wine U,1982,Rose,USA,473.18,4,100
2021-02-02,2021,2,2,Wine K,2019,White,Germany,61.98,4,83
2021-03-28,2021,3,28,Wine L,1985,White,Brazil,180.86,5,90
2021-11-12,2021,11,12,Wine T,1994,Rose,Brazil,287.24,2,78
2021-02-23,2021,2,23,Wine M,1988,White,Spain,465.18,12,96
2021-01-04,2021,1,4,Wine C,2020,Red,Brazil,667.32,7,84
2021-09-08,2021,9,8,Wine W,2012,Sweet,Brazil,167.5,9,92
2021-12-02,2021,12,2,Wine K,1984,White,Germany,156.31,5,100
2021-09-24,2021,9,24,Wine P,2016,Sparkling,Portugal,65.41,2,92
2021-06-15,2021,6,15,Wine J,2017,Red,Portugal,277.94,15,86
2021-03-12,2021,3,12,Wine Y,1990,Orange,Argentina,68.63,10,85
2021-10-24,2021,10,24,Wine Z,1989,Orange,Portugal,117.27,8,83
2021-12-06,2021,12,6,Wine S,2010,Rose,Spain,304.69,3,88
2021-11-10,2021,11,10,Wine P,1993,Sparkling,Portugal,127.6,11,80
2021-10-14,2021,10,14,Wine A,2017,Red,Uruguay,480.11,15,91
2021-12-11,2021,12,11,Wine X,1988,Sweet,Portugal,89.58,10,100
2021-12-11,2021,12,11,Wine R,2001,Sparkling,Brazil,224.15,2,79
2021-05-30,2021,5,30,Wine W,1986,Sweet,Germany,168.19,13,92
2021-09-16,2021,9,16,Wine E,1992,Red,Germany,62.93,8,87
2021-08-02,2021,8,2,Wine H,2000,Red,Portugal,105.3,1,86
2021-02-26,2021,2,26,Wine T,1995,Rose,Italy,85.45,7,96
2021-04-27,2021,4,27,Wine W,1999,Sweet,USA,201.84,3,95
2021-08-23,2021,8,23,Wine D,2012,Red,Argentina,190.14,15,92
2021-09-26,2021,9,26,Wine P,1984,Sparkling,Argentina,264.68,13,78
2021-03-07,2021,3,7,Wine B,2015,Red,Portugal,69.96,13,92
2021-06-10,2021,6,10,Wine B,2019,Red,France,90.38,8,96
2021-05-13,2021,5,13,Wine Y,2007,Orange,Spain,138.27,12,83
2021-02-15,2021,2,15,Wine T,2020,Rose,Chile,163.78,3,96
2021-03-21,2021,3,21,Wine X,2001,Sweet,Chile,372.95,4,79
2021-12-14,2021,12,14,Wine A,2017,Red,Italy,109.52,10,75
2021-02-26,2021,2,26,Wine O,1997,White,Portugal,303.23,6,96
2021-08-08,2021,8,8,Wine P,2018,Sparkling,France,87.72,10,83
2021-04-06,2021,4,6,Wine M,1987,White,Italy,291.22,4,94
2021-08-20,2021,8,20,Wine V,1991,Sweet,Germany,172.09,11,94
2021-02-11,2021,2,11,Wine Q,1987,Sparkling,Italy,57.0,5,85
2021-02-23,2021,2,23,Wine R,1993,Sparkling,Portugal,113.22,5,84
2021-07-12,2021,7,12,Wine D,2014,Red,Argentina,59.45,10,85
2021-06-25,2021,6,25,Wine R,1997,Sparkling,France,113.42,12,98
2021-02-06,2021,2,6,Wine L,2015,White,Spain,183.29,15,94
2021-09-26,2021,9,26,Wine P,2014,Sparkling,France,137.5,9,98
2021-10-03,2021,10,3,Wine S,2007,Rose,Argentina,408.78,5,84
2021-11-20,2021,11,20,Wine Y,2015,Orange,Argentina,209.47,12,75
2021-07-11,2021,7,11,Wine Z,2015,Orange,Spain,119.54,6,84
2021-05-23,2021,5,23,Wine K,2018,White,Argentina,471.84,4,81
2021-12-07,2021,12,7,Wine Y,2002,Orange,Spain,271.71,6,83
2021-06-07,2021,6,7,Wine Q,1996,Sparkling,Italy,219.92,12,77
2021-12-29,2021,12,29,Wine Q,1988,Sparkling,Brazil,108.7,15,85
